[2024-12-14 11:07:25,512] INFO day14:221 > Begin 
[2024-12-14 11:07:25,523] INFO day14:91 > Room Size:
Height=103, Width=101
ROBOT   0 | P:  77,  59 | V:   2, -23
ROBOT 272 | P:  91,  56 | V: -43,  -1
ROBOT 273 | P:  86,  14 | V: -94,  91
ROBOT 274 | P:  79,  32 | V: -78,  37
ROBOT 275 | P:  78,  78 | V:  85, -51
ROBOT 276 | P:  46,  39 | V:  64,  71
ROBOT 277 | P:   0,  94 | V: -81,   8
ROBOT 278 | P:  23,   7 | V: -21,  14
ROBOT 279 | P:  83,  98 | V:  20, -13
ROBOT 280 | P:  35,  77 | V:  43, -31
ROBOT 281 | P:  32,  39 | V: -69,  31
ROBOT 282 | P:  96,   7 | V: -31,  84
ROBOT 283 | P:  34,  18 | V:  56, -67
ROBOT 284 | P: 100,  71 | V: -92,  61
ROBOT 285 | P:  57,  14 | V: -43,  58
ROBOT 286 | P:  77,  97 | V:  55, -63
ROBOT 287 | P:  53,  76 | V: -89,  76
ROBOT 288 | P:  68,  50 | V: -95, -71
ROBOT 289 | P:  53,   8 | V:  97, -88
ROBOT 290 | P:  38,  14 | V:   6,  14
ROBOT 291 | P:  45,   1 | V:  -8, -57
ROBOT 292 | P:  91,  34 | V:  68,  44
ROBOT 293 | P:  99,   9 | V: -84, -19
ROBOT 294 | P:  59,  21 | V: -59, -91
ROBOT 295 | P:  44,  40 | V:  -8, -93
ROBOT 296 | P:   9,   9 | V: -18, -13
ROBOT 297 | P:   5,  36 | V: -20, -93
ROBOT 298 | P:  58,   6 | V:  66, -51
ROBOT 299 | P:  88,  21 | V:  52,  48
ROBOT 300 | P:  69,   1 | V:  85,  71
ROBOT 301 | P:  94, 102 | V:  48,  15
ROBOT 302 | P:  48,   5 | V:  26,  53
ROBOT 303 | P:  83,  26 | V:  44,  52
ROBOT 304 | P:   6,  84 | V:  94,  83
ROBOT 305 | P:  68,  77 | V:  -5,  91
ROBOT 306 | P:  64,  59 | V:  87,  76
ROBOT 307 | P:  80,  89 | V:  31,  56
ROBOT 308 | P:  58,  50 | V: -30, -66
ROBOT 309 | P:   7,  27 | V: -87,  90
ROBOT 310 | P:  16,  58 | V: -50, -76
ROBOT 311 | P:  39,   5 | V: -77, -30
ROBOT 312 | P:  61,   1 | V: -75, -84
ROBOT 313 | P:  90,  73 | V: -94,   6
ROBOT 314 | P:  36,   7 | V: -51, -94
ROBOT 315 | P:  19,  52 | V: -58, -27
ROBOT 316 | P:  85,  89 | V:  26, -32
ROBOT 317 | P:  50,  81 | V:  87, -63
ROBOT 318 | P:  50,  63 | V: -94,  46
ROBOT 319 | P:  18,  96 | V: -42,  67
ROBOT 320 | P:  15,  33 | V: -87, -88
ROBOT 321 | P:  67,  66 | V: -75, -76
ROBOT 322 | P:  69,   6 | V:  -1,  19
ROBOT 323 | P:  89,   7 | V:  28, -35
ROBOT 324 | P:  10,  70 | V: -63,  10
ROBOT 325 | P:  42,  31 | V: -32,  75
ROBOT 326 | P:  17,  85 | V:  99,  94
ROBOT 327 | P:  19,  20 | V:   3,  45
ROBOT 328 | P:  34, 100 | V: -45, -52
ROBOT 329 | P:  29,  85 | V:  66,   8
ROBOT 330 | P:  27,  68 | V:  40,  71
ROBOT 331 | P:  32,  29 | V: -85, -23
ROBOT 332 | P:  22,  32 | V:   3, -93
ROBOT 333 | P:  26,  33 | V:  88, -23
ROBOT 334 | P:  79,  37 | V:  57, -38
ROBOT 335 | P:  80,  10 | V:  38, -86
ROBOT 336 | P:  27,  61 | V:  13, -23
ROBOT 337 | P:  52,  12 | V: -13,  32
ROBOT 338 | P:  91,  37 | V:  -1,  16
ROBOT 339 | P:  71,  21 | V:  15,   9
ROBOT 340 | P:  85,  51 | V: -73, -87
ROBOT 341 | P:  12,  57 | V: -95,  16
ROBOT 342 | P:  95,   3 | V:  75, -85
ROBOT 343 | P:  48,  61 | V: -96, -37
ROBOT 344 | P:  39,  63 | V:  77,  60
ROBOT 345 | P:  11,  10 | V:  91, -41
ROBOT 346 | P:  44,  75 | V:  45, -86
ROBOT 347 | P:  92,  48 | V:  40,  66
ROBOT 348 | P:  45,  34 | V: -37, -12
ROBOT 349 | P:  37,  64 | V:  56,   2
ROBOT 350 | P:  81,  42 | V:  92,  43
ROBOT 351 | P:  65, 101 | V: -99, -14
ROBOT 352 | P:  22,  89 | V:  46, -46
ROBOT 353 | P:  40,  32 | V:  64, -34
ROBOT 354 | P:   7,  31 | V:  57,  16
ROBOT 355 | P:  46,  96 | V: -24,   2
ROBOT 356 | P:  92,  87 | V:  33,  -9
ROBOT 357 | P:  89,  69 | V:   7, -76
ROBOT 358 | P:  95,  90 | V: -74,  87
ROBOT 359 | P:  34,  86 | V:  95, -69
ROBOT 360 | P:  46,  97 | V: -55,  32
ROBOT 361 | P:  81,  22 | V:  68,  15
ROBOT 362 | P:  58,  36 | V:   2, -82
ROBOT 363 | P:  51,  97 | V: -91, -31
ROBOT 364 | P:  82,  44 | V:  19,  55
ROBOT 365 | P:  18,  39 | V:  75, -92
ROBOT 366 | P:   4,  50 | V: -23,  70
ROBOT 367 | P:  65,   9 | V:  58, -65
ROBOT 368 | P:  46,   3 | V:  97,  41
ROBOT 369 | P:  42,  54 | V:  32,  66
ROBOT 370 | P:  85,  73 | V:  20, -91
ROBOT 371 | P:  42,  94 | V: -81,  77
ROBOT 372 | P:  71,  37 | V: -38, -82
ROBOT 373 | P:  13,  34 | V: -42,  15
ROBOT 374 | P:  28,  52 | V:  19,  43
ROBOT 375 | P:  54,  41 | V:  82,  32
ROBOT 376 | P:  63,  55 | V: -80, -59
ROBOT 377 | P:  88,  61 | V:  12, -86
ROBOT 378 | P:  20,  55 | V:  68,  21
ROBOT 379 | P:  38,  76 | V: -69, -53
ROBOT 380 | P:  53,   7 | V:  26, -35
ROBOT 381 | P:  99,  72 | V:   1, -69
ROBOT 382 | P: 100,  20 | V: -65, -86
ROBOT 383 | P:  16,  37 | V: -47, -45
ROBOT 384 | P:  86,  11 | V:   9, -23
ROBOT 385 | P:  26,  68 | V:  77, -15
ROBOT 386 | P:  10,  76 | V:  94,  78
ROBOT 387 | P:  43,  66 | V:  93,  55
ROBOT 388 | P:  72,  82 | V: -42,  17
ROBOT 389 | P:  45,  11 | V:  53,  68
ROBOT 390 | P:  19,  71 | V: -29,  -9
ROBOT 391 | P:  84,  50 | V:  50,  67
ROBOT 392 | P:  33, 101 | V:  21, -52
ROBOT 393 | P:  35,  52 | V:  46,  99
ROBOT 394 | P:  57,  88 | V: -88, -64
ROBOT 395 | P:  26,  37 | V:  80,  -6
ROBOT 396 | P:  26,  97 | V: -13, -52
ROBOT 397 | P:  51,  38 | V:   7,  60
ROBOT 398 | P:  19,  82 | V:  32, -96
ROBOT 399 | P:  60,  56 | V: -83,  49
ROBOT 400 | P:  11,  17 | V:  70, -13
ROBOT 401 | P:  66,  24 | V: -22,  80
ROBOT 402 | P:  51,  75 | V:  -3,  66
ROBOT 403 | P:  38,  82 | V:  85, -36
ROBOT 404 | P:  54,  26 | V:  55,  64
ROBOT 405 | P:  38,  68 | V: -32, -97
ROBOT 406 | P:  66,   6 | V:  98,  73
ROBOT 407 | P:  45,   0 | V:  29, -14
ROBOT 408 | P:   6,  19 | V:  62,  31
ROBOT 409 | P:  22,  81 | V:  11, -31
ROBOT 410 | P:   5,  86 | V:  44,  97
ROBOT 411 | P:  51,  18 | V:  77, -66
ROBOT 412 | P:  36,  33 | V:  70, -63
ROBOT 413 | P:  25,  63 | V:  35, -54
ROBOT 414 | P:  49,  98 | V: -23, -31
ROBOT 415 | P:  63,  36 | V: -97,  53
ROBOT 416 | P:  93,  30 | V:  73,  21
ROBOT 417 | P:  94,  66 | V:  81,  28
ROBOT 418 | P:  68,  69 | V: -62, -37
ROBOT 419 | P:  33,   4 | V: -45, -13
ROBOT 420 | P:  84,  11 | V:  81,  80
ROBOT 421 | P:  83,  64 | V: -73,  71
ROBOT 422 | P:  85,  88 | V:  65,  19
ROBOT 423 | P:  92,  90 | V: -12, -63
ROBOT 424 | P:  42,  42 | V: -95, -45
ROBOT 425 | P:  91,  73 | V: -44, -27
ROBOT 426 | P:  17,  44 | V: -18, -44
ROBOT 427 | P:  96,  14 | V:  -2,  11
ROBOT 428 | P:   0,  51 | V: -44,   5
ROBOT 429 | P:  96,  84 | V: -15,  23
ROBOT 430 | P:   5,  46 | V: -79,   5
ROBOT 431 | P:  61,  29 | V:  26, -61
ROBOT 432 | P:  25,   6 | V: -84,  17
ROBOT 433 | P:  16,  59 | V:  19, -33
ROBOT 434 | P:  73,  50 | V: -97, -49
ROBOT 435 | P:  14,  24 | V:  75,   9
ROBOT 436 | P:   7,   1 | V:   9, -41
ROBOT 437 | P:  57,  91 | V:  75,  39
ROBOT 438 | P:  22,  27 | V: -66,  96
ROBOT 439 | P:  29,  61 | V: -48,  -5
ROBOT 440 | P:  27,  84 | V:  40, -15
ROBOT 441 | P:  76,  35 | V:  20, -23
ROBOT 442 | P:  13,  80 | V:  91,  44
ROBOT 443 | P:  11,  99 | V:  43,  40
ROBOT 444 | P: 100,  44 | V:  43, -17
ROBOT 445 | P:  11,   6 | V:  54,  19
ROBOT 446 | P:  88, 100 | V: -15, -47
ROBOT 447 | P:  19,  79 | V:  -6, -43
ROBOT 448 | P:  49,   6 | V: -72,  14
ROBOT 449 | P:  90,  53 | V:  70,  86
ROBOT 450 | P:  13,   0 | V: -26,  95
ROBOT 451 | P:  66,  62 | V:  50,  76
ROBOT 452 | P:  21,  54 | V: -50, -54
ROBOT 453 | P:  58,  22 | V: -78, -18
ROBOT 454 | P:  89,   7 | V:  65,  -2
ROBOT 455 | P:  57,  47 | V: -51, -65
ROBOT 456 | P:  16,  64 | V:  -7, -80
ROBOT 457 | P:  37,  89 | V:   8,  51
ROBOT 458 | P:  56,  49 | V:  26,  82
ROBOT 459 | P:   8, 100 | V: -79, -40
ROBOT 460 | P:  61, 102 | V:  37, -62
ROBOT 461 | P:  23,  87 | V:  10,  28
ROBOT 462 | P:  22,  84 | V: -90,  99
ROBOT 463 | P:  66,  18 | V: -22,  32
ROBOT 464 | P:   0,  14 | V: -31, -51
ROBOT 465 | P:  20,   2 | V: -29,  47
ROBOT 466 | P:  75,  80 | V:  -1, -58
ROBOT 467 | P:  16,  21 | V:  22,  36
ROBOT 468 | P:  61,  81 | V:  50,  50
ROBOT 469 | P:  80,  43 | V:  -1,  27
ROBOT 470 | P:  80,  24 | V:  36,  74
ROBOT 471 | P:  68,  42 | V:  82, -88
ROBOT 472 | P:  44,  43 | V:  37,   5
ROBOT 473 | P:  39,  85 | V: -64, -80
ROBOT 474 | P:  65,  43 | V:  55,  32
ROBOT 475 | P:  12,  79 | V:  62,  12
ROBOT 476 | P:  63,   9 | V: -76, -41
ROBOT 477 | P:  15,  25 | V:  14,  -6
ROBOT 478 | P:  42,  74 | V:  25,  12
ROBOT 479 | P:  22,  44 | V: -55,  22
ROBOT 480 | P:  58,  47 | V:   1, -61
ROBOT 481 | P:  80,  68 | V:  28,   6
ROBOT 482 | P:  93,  95 | V:  73, -41
ROBOT 483 | P:  44,  91 | V:  34, -96
ROBOT 484 | P:  38,  38 | V:  93,  15
ROBOT 485 | P:  93,  76 | V: -52,  77
ROBOT 486 | P:   6, 101 | V:  43,  -5
ROBOT 487 | P:  98,  81 | V:   6, -79
ROBOT 488 | P:  75,  92 | V:  44, -85
ROBOT 489 | P:  25,  18 | V: -90, -94
ROBOT 490 | P:  57,  95 | V: -70,  35
ROBOT 491 | P:  73,  23 | V: -78,   4
ROBOT 492 | P:  63,  46 | V:  63,  71
ROBOT 493 | P:  13,  48 | V:  35, -44
ROBOT 494 | P:  64,  42 | V:  31, -80
ROBOT 495 | P:  75,  23 | V:  80,  37
ROBOT 496 | P:  92,  21 | V: -51, -77
ROBOT 497 | P:  88,  45 | V: -12,  27
ROBOT 498 | P:  53,  59 | V:  66,  33
ROBOT 499 | P:   2,   8 | V:  34,  67 
[2024-12-14 11:07:25,655] INFO day14:195 > Top Left 123 | Top Right 128 | Bottom Left 128 | Bottom Right 115 | Center 6 
[2024-12-14 11:07:25,655] INFO day14:201 > Safety Factor: 231751680 
[2024-12-14 11:07:25,655] INFO day14:121 > STEP 42 
[2024-12-14 11:07:25,655] INFO day14:91 > Room Size:
Height=103, Width=101
ROBOT   0 | P:  60,  20 | V:   2, -23
ROBOT   1 | P:  34,  19 | V: -90,   9
ROBOT   2 | P:  42,  59 | V: -90, -77
ROBOT   3 | P:  32,  23 | V:  82, -94
ROBOT   4 | P:  62,  17 | V: -39,  60
ROBOT   5 | P:  39,  42 | V:  14, -94
ROBOT   6 | P:  40,  21 | V: -52, -63
ROBOT   7 | P:  85,  83 | V:  42, -39
ROBOT   8 | P:  37,  64 | V: -93,  41
ROBOT   9 | P:   1,  25 | V:  27, -13
ROBOT  10 | P:   4,  33 | V: -10, -68
ROBOT  11 | P:  31,  10 | V:  38,  -2
ROBOT  12 | P:  48,  33 | V: -93, -68
ROBOT  13 | P:  33,  95 | V:  56,   6
ROBOT  14 | P:  79,  46 | V:   1,  63
ROBOT  15 | P:  98,  13 | V: -18,  70
ROBOT  16 | P:  27,  49 | V: -96,  54
ROBOT  17 | P:  52,  21 | V:  21, -26
ROBOT  18 | P:  87,  52 | V:  82, -86
ROBOT  19 | P:   6,  18 | V: -51,  24
ROBOT  20 | P:  24,  31 | V: -88, -72
ROBOT  21 | P:  44,  95 | V: -22,  18
ROBOT  22 | P:   6,  45 | V: -88,  24
ROBOT  23 | P:  78,   5 | V: -67,  86
ROBOT  24 | P:   9,  72 | V: -53, -68
ROBOT  25 | P:  17,  39 | V: -80,  34
ROBOT  26 | P:  54,  51 | V:  27, -25
ROBOT  27 | P:  40,  51 | V:  90,  78
ROBOT  28 | P:  35,  43 | V: -19, -47
ROBOT  29 | P:  35,   5 | V: -56, -16
ROBOT  30 | P:  47,  60 | V: -63,  72
ROBOT  31 | P:  68,  32 | V: -99,  -5
ROBOT  32 | P:  20,  33 | V: -81, -13
ROBOT  33 | P:  80, 101 | V:  -7, -18
ROBOT  34 | P:  53,  93 | V:  27,  74
ROBOT  35 | P:  98,  23 | V:  42,  50
ROBOT  36 | P:  30,  99 | V: -41,  17
ROBOT  37 | P:  29,   1 | V:  52,  44
ROBOT  38 | P:   7,  64 | V: -40,  21
ROBOT  39 | P:   0,  46 | V: -18, -32
ROBOT  40 | P:  26,  29 | V: -95,  86
ROBOT  41 | P:  34,  87 | V: -49,  63
ROBOT  42 | P:  15,  99 | V: -38,   7
ROBOT  43 | P:  36,  82 | V:  82,  -4
ROBOT  44 | P:  83,  86 | V:  42,  24
ROBOT  45 | P:  92,  37 | V:  45,  30
ROBOT  46 | P:  80,  77 | V:   8, -87
ROBOT  47 | P:  65,  58 | V:  13, -77
ROBOT  48 | P:  14,  19 | V:  58,  70
ROBOT  49 | P:  78,  89 | V:  99,  81
ROBOT  50 | P:  74,  28 | V:  20,  80
ROBOT  51 | P:  10,  68 | V:   1, -15
ROBOT  52 | P:  36,  69 | V:  85, -55
ROBOT  53 | P:   2,  46 | V: -16,  16
ROBOT  54 | P:  70,  23 | V:   2, -17
ROBOT  55 | P:  35, 100 | V: -73,  14
ROBOT  56 | P:  26,  41 | V: -82,  83
ROBOT  57 | P:  74,  81 | V:  21,  68
ROBOT  58 | P:  36,  29 | V: -41, -99
ROBOT  59 | P:  90,  43 | V: -52, -47
ROBOT  60 | P:  44,  18 | V: -93,  34
ROBOT  61 | P:  93,  90 | V:  64,  53
ROBOT  62 | P:  16,  51 | V: -73,  36
ROBOT  63 | P:  24,  60 | V: -62,  46
ROBOT  64 | P:   6,  67 | V: -97, -61
ROBOT  65 | P:  44,   2 | V: -22, -70
ROBOT  66 | P:  46,  11 | V: -87, -15
ROBOT  67 | P:  45,  40 | V: -36, -44
ROBOT  68 | P:  82,  87 | V:  37,  82
ROBOT  69 | P: 100,  71 | V: -13,  98
ROBOT  70 | P:  45,  25 | V:  38, -17
ROBOT  71 | P:  46,  98 | V: -17, -70
ROBOT  72 | P:  78,  93 | V: -91,   7
ROBOT  73 | P:  85,  76 | V: -19, -43
ROBOT  74 | P:  21,  17 | V: -16,  -2
ROBOT  75 | P:  10,  82 | V:  58,  84
ROBOT  76 | P:  70,  60 | V:  89, -77
ROBOT  77 | P:  90,  58 | V:  91, -97
ROBOT  78 | P:  52,  64 | V: -14,  62
ROBOT  79 | P:  87,  40 | V:  85, -33
ROBOT  80 | P:  95,  84 | V:  86, -40
ROBOT  81 | P:  38,  24 | V:  55,  61
ROBOT  82 | P:  16, 100 | V: -13, -44
ROBOT  83 | P:  62,  69 | V:  -3, -13
ROBOT  84 | P:  62,  53 | V:  25,  38
ROBOT  85 | P:  20,  18 | V: -43,  30
ROBOT  86 | P:  37,  21 | V:  14, -59
ROBOT  87 | P:  61,   8 | V:  68, -32
ROBOT  88 | P:  48,  85 | V: -18, -14
ROBOT  89 | P:   4,   5 | V:  45,  60
ROBOT  90 | P:  71,  66 | V: -99, -31
ROBOT  91 | P:  28,  84 | V:  66,  66
ROBOT  92 | P:  17,  84 | V:  31,  27
ROBOT  93 | P:  63,  82 | V: -69, -14
ROBOT  94 | P:  26,  43 | V:  80,  92
ROBOT  95 | P:   1,  82 | V:  44, -32
ROBOT  96 | P:  31,  40 | V:  11, -52
ROBOT  97 | P:  57,  76 | V: -14,  37
ROBOT  98 | P:  60,  81 | V: -17, -91
ROBOT  99 | P:   6,  85 | V:  38, -55
ROBOT 100 | P:  40,  85 | V:  19,  36
ROBOT 101 | P:  65,  97 | V:  46,  50
ROBOT 102 | P:  74,  39 | V:  48, -78
ROBOT 103 | P:  28,  54 | V: -68,  15
ROBOT 104 | P:  25,  76 | V:  14,  48
ROBOT 105 | P:  97,  93 | V: -94,  95
ROBOT 106 | P:  18, 101 | V: -49,   7
ROBOT 107 | P:  67,  24 | V:  92,  -1
ROBOT 108 | P:  39,  74 | V:  44, -10
ROBOT 109 | P:  26,  24 | V: -16,  66
ROBOT 110 | P:  84,  29 | V: -45,  50
ROBOT 111 | P:  44,   8 | V: -68, -85
ROBOT 112 | P:   6,   1 | V:   4, -85
ROBOT 113 | P:  75,   8 | V:  54,   8
ROBOT 114 | P:  30,  80 | V: -27,  -4
ROBOT 115 | P:   2,  71 | V: -44,  66
ROBOT 116 | P:  91,  99 | V:  53, -86
ROBOT 117 | P:   2,  18 | V: -24,  14
ROBOT 118 | P:  15,  25 | V:  25,  55
ROBOT 119 | P:  45,  54 | V: -14,  72
ROBOT 120 | P:  28,  70 | V: -82,  54
ROBOT 121 | P:  14,  80 | V:  47,  12
ROBOT 122 | P:  31,  41 | V: -90, -73
ROBOT 123 | P:   5,  33 | V:  75,  97
ROBOT 124 | P:   0,  69 | V: -33,  76
ROBOT 125 | P:  66,  76 | V:  66,  17
ROBOT 126 | P:  13,  11 | V:  12,  29
ROBOT 127 | P:  98,  50 | V: -40,  15
ROBOT 128 | P:  24,  82 | V: -86,   3
ROBOT 129 | P:  50,  91 | V:  27, -13
ROBOT 130 | P:  81,   7 | V:   4,  14
ROBOT 131 | P:  80,  11 | V:   2, -59
ROBOT 132 | P:  49,  45 | V: -99,  85
ROBOT 133 | P:  39,   1 | V:  49,  95
ROBOT 134 | P:  95,  84 | V:   4,   7
ROBOT 135 | P:  38,  76 | V:  11,   1
ROBOT 136 | P:  95,   7 | V:  67,  33
ROBOT 137 | P:  92,  34 | V: -79, -34
ROBOT 138 | P:  20,  60 | V:  66, -40
ROBOT 139 | P:  26,  71 | V:   3, -56
ROBOT 140 | P:  51,   8 | V:  73, -21
ROBOT 141 | P:  58,  72 | V:  33, -95
ROBOT 142 | P:  47,  37 | V:  59, -49
ROBOT 143 | P:   6,  89 | V: -10,  -3
ROBOT 144 | P:  83,  39 | V:  18,  14
ROBOT 145 | P:  98,  75 | V:  12,  89
ROBOT 146 | P:  95,  68 | V:  94,  94
ROBOT 147 | P:  71,  72 | V:  91,  70
ROBOT 148 | P:  59,  69 | V: -48, -21
ROBOT 149 | P:  19,  35 | V: -35,  66
ROBOT 150 | P:  29,  13 | V:  66, -80
ROBOT 151 | P:  25,  68 | V:  60,  98
ROBOT 152 | P:  27,  98 | V: -86, -18
ROBOT 153 | P:  88,  52 | V: -61, -10
ROBOT 154 | P:  39,  72 | V:  41, -20
ROBOT 155 | P:  56,  97 | V: -66,  28
ROBOT 156 | P:  54,  65 | V:  69,  -5
ROBOT 157 | P:  57,  47 | V: -60,   3
ROBOT 158 | P:   4,  92 | V:  22, -81
ROBOT 159 | P:  91,  96 | V: -75,  59
ROBOT 160 | P:  17,   6 | V: -76, -90
ROBOT 161 | P:  15,  66 | V: -95,  32
ROBOT 162 | P:  96,  75 | V: -56, -71
ROBOT 163 | P:  62,  52 | V: -80, -98
ROBOT 164 | P:  37,  48 | V: -61,  77
ROBOT 165 | P:  72,  24 | V: -50,  -1
ROBOT 166 | P:  78,  53 | V: -58,  20
ROBOT 167 | P:  54,  45 | V:   5,  98
ROBOT 168 | P:  65,  36 | V:  57, -58
ROBOT 169 | P:  29,  43 | V:  79, -31
ROBOT 170 | P:  70,  72 | V: -45,  -2
ROBOT 171 | P:  60,  22 | V:  -6, -27
ROBOT 172 | P:   9,  31 | V: -92, -99
ROBOT 173 | P:  11,  40 | V: -30, -76
ROBOT 174 | P:  94,  94 | V: -44, -82
ROBOT 175 | P:  39,  67 | V: -39, -68
ROBOT 176 | P:  83,  35 | V: -51,  40
ROBOT 177 | P:  33,  29 | V: -19, -11
ROBOT 178 | P:   3,  12 | V:  47,  40
ROBOT 179 | P:  62,  47 | V: -39,  56
ROBOT 180 | P:  47,  84 | V:  19,  17
ROBOT 181 | P:  24,  19 | V: -73,  73
ROBOT 182 | P:  75,  53 | V:  51,  72
ROBOT 183 | P:  28,  75 | V: -92, -99
ROBOT 184 | P:  95,  88 | V:  42,  84
ROBOT 185 | P:  92,   7 | V:  42, -18
ROBOT 186 | P:  48,  55 | V:  86,  48
ROBOT 187 | P:  65,  51 | V:  -9, -57
ROBOT 188 | P:  48,  10 | V: -85,  65
ROBOT 189 | P:  42,   8 | V:  98, -90
ROBOT 190 | P:  17,  18 | V: -70, -37
ROBOT 191 | P:   4,  98 | V: -40,  34
ROBOT 192 | P:  83,  76 | V:  78, -40
ROBOT 193 | P:  99,  83 | V:  43, -86
ROBOT 194 | P:  16,  19 | V:  -8,  39
ROBOT 195 | P:  46,  41 | V:  -8, -42
ROBOT 196 | P:  36,  85 | V: -90,  69
ROBOT 197 | P:  55,  93 | V:  35,  28
ROBOT 198 | P:  30,  16 | V:  14, -85
ROBOT 199 | P:  33,  53 | V:  98, -26
ROBOT 200 | P:   3,  93 | V:  35,  58
ROBOT 201 | P:  84,  74 | V:  78, -50
ROBOT 202 | P:  34,  81 | V:  71, -14
ROBOT 203 | P:  10,  66 | V:  -1, -77
ROBOT 204 | P:  29,  27 | V:  14, -68
ROBOT 205 | P:  62,  80 | V: -47,  -9
ROBOT 206 | P:  65,  29 | V:  95,   9
ROBOT 207 | P:  69,  51 | V: -34, -88
ROBOT 208 | P:  52,  92 | V: -95,  77
ROBOT 209 | P:  83,  40 | V:  -9,  25
ROBOT 210 | P:  29,  54 | V:  90, -11
ROBOT 211 | P:   4,  56 | V: -95, -83
ROBOT 212 | P:  12,  94 | V:  -2,  -9
ROBOT 213 | P:  98,  68 | V:  58,  70
ROBOT 214 | P:  26,  66 | V:  33,  37
ROBOT 215 | P:  32,   1 | V: -91, -83
ROBOT 216 | P:  78,  65 | V:  39, -38
ROBOT 217 | P:  63,  71 | V:  84,  11
ROBOT 218 | P:  47,  24 | V:  90, -17
ROBOT 219 | P:  66,  81 | V: -50, -50
ROBOT 220 | P:  57,  19 | V: -63, -88
ROBOT 221 | P:  57,  53 | V: -54, -59
ROBOT 222 | P:  47,   5 | V: -22,   8
ROBOT 223 | P:  91,  38 | V:  75, -47
ROBOT 224 | P:  93,  56 | V:  32,  27
ROBOT 225 | P:  55,  26 | V: -77, -89
ROBOT 226 | P:  53,  10 | V: -54,  65
ROBOT 227 | P:   4,  19 | V: -81, -12
ROBOT 228 | P:  25,   5 | V: -55,  15
ROBOT 229 | P:  77,  65 | V:   8,  30
ROBOT 230 | P:  51,  27 | V:  35,  19
ROBOT 231 | P:  88,  14 | V:  64, -38
ROBOT 232 | P:  38,  18 | V:  15,  45
ROBOT 233 | P:  14,  31 | V:  -2,  35
ROBOT 234 | P:  75,   3 | V: -56,  -7
ROBOT 235 | P: 100,  12 | V: -18, -44
ROBOT 236 | P:  32,  53 | V:  33,  21
ROBOT 237 | P:  79, 100 | V: -28, -60
ROBOT 238 | P:  25, 102 | V: -46,  13
ROBOT 239 | P:  95,  86 | V: -86, -45
ROBOT 240 | P:  88,  35 | V:  31,  61
ROBOT 241 | P:  20,  66 | V:  52, -31
ROBOT 242 | P:  27,   2 | V:  52, -12
ROBOT 243 | P:  66,  42 | V:  78, -78
ROBOT 244 | P:  49,  12 | V:  83, -11
ROBOT 245 | P:  82,  66 | V: -72,  93
ROBOT 246 | P:  98,  46 | V: -39,  58
ROBOT 247 | P:  98,  52 | V:  -9,  41
ROBOT 248 | P:   6,  85 | V: -62,  17
ROBOT 249 | P:  18,  17 | V:   5, -61
ROBOT 250 | P:   6,  71 | V: -40,  79
ROBOT 251 | P:  73,  58 | V:  81, -31
ROBOT 252 | P:  85,   2 | V:  67,  44
ROBOT 253 | P:  71,  60 | V: -34, -19
ROBOT 254 | P:  92,  57 | V:  19, -19
ROBOT 255 | P:  72,  60 | V: -12, -77
ROBOT 256 | P:  17,   9 | V: -24, -90
ROBOT 257 | P:  76,  58 | V: -17, -52
ROBOT 258 | P:  82,  41 | V:  97, -11
ROBOT 259 | P:   2,  53 | V: -18,  -5
ROBOT 260 | P:   8,  45 | V: -92,  25
ROBOT 261 | P:  58,  96 | V: -96, -96
ROBOT 262 | P:  80,  12 | V:  94,  86
ROBOT 263 | P:  56,  61 | V:  25, -88
ROBOT 264 | P:   6,  95 | V: -37,  39
ROBOT 265 | P:  58,  56 | V: -79,  67
ROBOT 266 | P:   0,  97 | V: -73,  70
ROBOT 267 | P:  61,  48 | V: -26, -22
ROBOT 268 | P:  96,  56 | V:   4, -55
ROBOT 269 | P:  97,  97 | V: -40, -27
ROBOT 270 | P:  66,  57 | V:  -7, -58
ROBOT 271 | P:  69,  77 | V:  21, -60
ROBOT 272 | P:  48,  55 | V: -43,  -1
ROBOT 273 | P:  93,   2 | V: -94,  91
ROBOT 274 | P:   1,  69 | V: -78,  37
ROBOT 275 | P:  62,  27 | V:  85, -51
ROBOT 276 | P:   9,   7 | V:  64,  71
ROBOT 277 | P:  20, 102 | V: -81,   8
ROBOT 278 | P:   2,  21 | V: -21,  14
ROBOT 279 | P:   2,  85 | V:  20, -13
ROBOT 280 | P:  78,  46 | V:  43, -31
ROBOT 281 | P:  64,  70 | V: -69,  31
ROBOT 282 | P:  65,  91 | V: -31,  84
ROBOT 283 | P:  90,  54 | V:  56, -67
ROBOT 284 | P:   8,  29 | V: -92,  61
ROBOT 285 | P:  14,  72 | V: -43,  58
ROBOT 286 | P:  31,  34 | V:  55, -63
ROBOT 287 | P:  65,  49 | V: -89,  76
ROBOT 288 | P:  74,  82 | V: -95, -71
ROBOT 289 | P:  49,  23 | V:  97, -88
ROBOT 290 | P:  44,  28 | V:   6,  14
ROBOT 291 | P:  37,  47 | V:  -8, -57
ROBOT 292 | P:  58,  78 | V:  68,  44
ROBOT 293 | P:  15,  93 | V: -84, -19
ROBOT 294 | P:   0,  33 | V: -59, -91
ROBOT 295 | P:  36,  50 | V:  -8, -93
ROBOT 296 | P:  92,  99 | V: -18, -13
ROBOT 297 | P:  86,  46 | V: -20, -93
